image_id,image_index,trial,eval_direction_index,carrier_mode,epsilon,k,seed,stability_seed,payload_seed,direction_seed,eval_direction_seed,heldout_direction_seed,num_stability_directions,num_eval_directions,heldout_eval,eval_protocol,vae_name,resolution,bit_accuracy,psnr,ssim,lpips
cifar10_00006_automobile,6,0,0,random,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,34.88979088791782,0.9628885565666471,0.08672749251127243
cifar10_00006_automobile,6,0,0,bottomk,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,39.66358001631674,0.9727871772109156,0.019750073552131653
cifar10_00006_automobile,6,0,1,topk,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,33.075889697350874,0.9669972781008133,0.05058179423213005
cifar10_00006_automobile,6,0,1,random,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,32.66467889371557,0.9588127217762121,0.08374234288930893
cifar10_00006_automobile,6,0,1,bottomk,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.792010520588825,0.9718273211946222,0.025211799889802933
cifar10_00006_automobile,6,0,2,topk,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,29.382478126956055,0.9562171003548415,0.09354925155639648
cifar10_00006_automobile,6,0,2,random,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,29.223597494950063,0.9429957216050244,0.18569909036159515
cifar10_00006_automobile,6,0,2,bottomk,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,34.13514184775333,0.9601683535754645,0.05224401503801346
cifar10_00006_automobile,6,1,0,topk,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,37.11852788055402,0.9761478094339385,0.026966150850057602
cifar10_00006_automobile,6,1,0,random,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,36.27239364524621,0.9739636777778653,0.03283362835645676
